symbol,asOfDate,periodType,currencyCode,BasicEPS,DilutedEPS
KEY,2017-12-31,12M,USD,1.14,1.13
KEY,2018-12-31,12M,USD,1.73,1.71
KEY,2019-12-31,12M,USD,1.63,1.62
KEY,2020-12-31,12M,USD,1.28,1.27
KEY,2021-12-31,12M,USD,2.65,2.63
KEY,2022-12-31,12M,USD,1.94,1.93
LEVI,2014-11-30,12M,USD,0.281316,0.269757
LEVI,2015-11-30,12M,USD,0.55542,0.532598
LEVI,2016-11-30,12M,USD,0.771863,0.740148
LEVI,2017-11-30,12M,USD,0.746274,0.715611
LEVI,2018-11-30,12M,USD,0.735,0.735
LEVI,2019-11-30,12M,USD,1.01,0.97
LEVI,2020-11-30,12M,USD,-0.32,-0.32
LEVI,2021-11-30,12M,USD,1.38,1.35
LHX,1986-06-30,12M,USD,0.37,0.37
LHX,1987-06-30,12M,USD,0.515,0.515
LHX,1988-06-30,12M,USD,0.41,0.41
LHX,1989-06-30,12M,USD,0.135,0.135
LHX,1990-06-30,12M,USD,0.825,0.825
LHX,1991-06-30,12M,USD,0.125,0.125
LHX,1992-06-30,12M,USD,0.48,0.48
LHX,1993-06-30,12M,USD,0.705,0.705
LHX,1994-06-30,12M,USD,0.705,0.705
LHX,1995-06-30,12M,USD,0.9875,0.9875
LHX,1996-06-30,12M,USD,1.145,1.145
LHX,1997-06-30,12M,USD,0.6575,0.6575
LHX,1998-06-30,12M,USD,0.84,0.83
LHX,1999-06-30,12M,USD,0.335,0.335
LHX,2000-06-30,12M,USD,0.125,0.125
LHX,2001-06-30,12M,USD,0.16,0.16
LHX,2002-06-30,12M,USD,0.625,0.625
LHX,2003-06-30,12M,USD,0.45,0.45
LHX,2004-06-30,12M,USD,1.005,0.995
LHX,2005-06-30,12M,USD,1.52,1.46
LHX,2006-06-30,12M,USD,1.79,1.71
LHX,2007-06-30,12M,USD,3.63,3.43
LHX,2008-06-30,12M,USD,3.32,3.26
LHX,2009-06-30,12M,USD,0.29,0.28
LHX,2010-06-30,12M,USD,4.31,4.28
LHX,2011-06-30,12M,USD,4.63,4.6
LHX,2012-06-30,12M,USD,0.26,0.26
LHX,2013-06-30,12M,USD,1.01,1.01
LHX,2014-06-30,12M,USD,5.0,4.95
LHX,2015-06-30,12M,USD,3.15,3.11
LHX,2016-06-30,12M,USD,2.61,2.59
LHX,2017-06-30,12M,USD,4.5,4.44
LHX,2018-06-30,12M,USD,5.88,5.76
LHX,2019-06-30,12M,USD,8.03,7.86
LHX,2019-12-31,12M,USD,8.04,7.89
LHX,2020-12-31,12M,USD,5.23,5.19
LHX,2021-12-31,12M,USD,9.17,9.09
LKQ,2000-12-31,12M,USD,-0.00625,-0.00625
LKQ,2001-12-31,12M,USD,0.03,0.0275
LKQ,2002-12-31,12M,USD,-0.275,-0.275
LKQ,2003-12-31,12M,USD,0.1125,0.1
LKQ,2004-12-31,12M,USD,0.12875,0.115
LKQ,2005-12-31,12M,USD,0.175,0.1575
LKQ,2006-12-31,12M,USD,0.21,0.2
LKQ,2007-12-31,12M,USD,0.29,0.275
LKQ,2008-12-31,12M,USD,0.365,0.355
LKQ,2009-12-31,12M,USD,0.455,0.445
LKQ,2010-12-31,12M,USD,0.59,0.58
LKQ,2011-12-31,12M,USD,0.72,0.71
LKQ,2012-12-31,12M,USD,0.88,0.87
LKQ,2013-12-31,12M,USD,1.04,1.02
LKQ,2014-12-31,12M,USD,1.26,1.25
LKQ,2015-12-31,12M,USD,1.39,1.38
LKQ,2016-12-31,12M,USD,1.51,1.5
LKQ,2017-12-31,12M,USD,1.72,1.71
LKQ,2018-12-31,12M,USD,1.54,1.53
LKQ,2019-12-31,12M,USD,1.76,1.75
LKQ,2020-12-31,12M,USD,2.1,2.1
LKQ,2021-12-31,12M,USD,3.68,3.66
LKQ,2022-12-31,12M,USD,4.15,4.14
LUV,1985-12-31,12M,USD,0.07,0.07
LUV,1986-12-31,12M,USD,0.07,0.07
LUV,1987-12-31,12M,USD,0.03,0.03
LUV,1988-12-31,12M,USD,0.08,0.08
LUV,1989-12-31,12M,USD,0.1,0.1
LUV,1990-12-31,12M,USD,0.07,0.07
LUV,1991-12-31,12M,USD,0.04,0.04
LUV,1992-12-31,12M,USD,0.15,0.15
LUV,1993-12-31,12M,USD,0.23,0.23
LUV,1994-12-31,12M,USD,0.240988,0.240988
LUV,1995-12-31,12M,USD,0.242963,0.242963
LUV,1996-12-31,12M,USD,0.270617,0.270617
LUV,1997-12-31,12M,USD,0.42963,0.414815
LUV,1998-12-31,12M,USD,0.577778,0.546667
LUV,1999-12-31,12M,USD,0.626667,0.593333
LUV,2000-12-31,12M,USD,0.806667,0.76
LUV,2001-12-31,12M,USD,0.67,0.63
LUV,2002-12-31,12M,USD,0.31,0.3
LUV,2003-12-31,12M,USD,0.56,0.54
LUV,2004-12-31,12M,USD,0.4,0.38
LUV,2005-12-31,12M,USD,0.7,0.67
LUV,2006-12-31,12M,USD,0.63,0.61
LUV,2007-12-31,12M,USD,0.85,0.84
LUV,2008-12-31,12M,USD,0.24,0.24
LUV,2009-12-31,12M,USD,0.13,0.13
LUV,2010-12-31,12M,USD,0.62,0.61
LUV,2011-12-31,12M,USD,0.23,0.23
LUV,2012-12-31,12M,USD,0.56,0.56
LUV,2013-12-31,12M,USD,1.06,1.05
LUV,2014-12-31,12M,USD,1.65,1.64
LUV,2015-12-31,12M,USD,3.3,3.27
LUV,2016-12-31,12M,USD,3.58,3.55
LUV,2017-12-31,12M,USD,5.8,5.79
LUV,2018-12-31,12M,USD,4.3,4.29
LUV,2019-12-31,12M,USD,4.28,4.27
LUV,2020-12-31,12M,USD,-5.44,-5.44
LUV,2021-12-31,12M,USD,1.65,1.61
LYB,2007-12-31,12M,USD,1.171986,1.171986
LYB,2008-12-31,12M,USD,-12.980496,-12.980496
LYB,2009-12-31,12M,USD,-5.079787,-5.079787
LYB,2010-12-31,12M,USD,2.79,2.78
LYB,2011-12-31,12M,USD,3.76,3.74
LYB,2012-12-31,12M,USD,4.978928,4.92
LYB,2013-12-31,12M,USD,7.027752,6.75
LYB,2014-12-31,12M,USD,8.57138,7.99
LYB,2015-12-31,12M,USD,10.169259,9.59
LYB,2016-12-31,12M,USD,9.49505,9.13
LYB,2017-12-31,12M,USD,12.367176,12.23
LYB,2018-12-31,12M,USD,12.04,12.01
LYB,2019-12-31,12M,USD,9.59,9.58
LYB,2020-12-31,12M,USD,4.24,4.24
LYB,2021-12-31,12M,USD,16.77,16.75
M,1993-01-31,12M,USD,0.505,0.505
M,1994-01-31,12M,USD,0.765,0.75
M,1995-01-31,12M,USD,0.705,0.7
M,1996-01-31,12M,USD,0.195,0.195
M,1997-01-31,12M,USD,0.64,0.62
M,1998-01-31,12M,USD,1.28,1.205
M,1999-01-31,12M,USD,1.58,1.48
M,2000-01-31,12M,USD,1.89,1.81
M,2001-01-31,12M,USD,-0.45,-0.45
M,2002-01-31,12M,USD,-0.705,-0.705
M,2003-01-31,12M,USD,2.075,2.06
M,2004-01-31,12M,USD,1.88,1.855
M,2005-01-31,12M,USD,1.965,1.93
M,2006-01-31,12M,USD,3.3,3.235
M,2007-01-31,12M,USD,1.84,1.81
M,2008-01-31,12M,USD,2.0,1.97
M,2009-01-31,12M,USD,-11.4,-11.4
M,2010-01-31,12M,USD,0.83,0.83
M,2011-01-31,12M,USD,2.0,1.98
M,2012-01-31,12M,USD,2.96,2.92
M,2013-01-31,12M,USD,3.29,3.24
M,2014-01-31,12M,USD,3.93,3.86
M,2015-01-31,12M,USD,4.3,4.22
M,2016-01-31,12M,USD,3.26,3.22
M,2017-01-31,12M,USD,2.01,1.99
M,2018-01-31,12M,USD,5.07,5.04
M,2019-01-31,12M,USD,3.6,3.56
M,2020-01-31,12M,USD,1.82,1.81
M,2021-01-31,12M,USD,-12.68,-12.68
M,2022-01-31,12M,USD,4.66,4.55
MDU,1985-12-31,12M,USD,0.422011,0.422011
MDU,1986-12-31,12M,USD,0.377589,0.377589
MDU,1987-12-31,12M,USD,0.288744,0.288744
MDU,1988-12-31,12M,USD,0.35982,0.35982
MDU,1989-12-31,12M,USD,0.373146,0.373146
MDU,1990-12-31,12M,USD,0.27986,0.27986
MDU,1991-12-31,12M,USD,0.386473,0.386473
MDU,1992-12-31,12M,USD,0.35982,0.35982
MDU,1993-12-31,12M,USD,0.453107,0.453107
MDU,1994-12-31,12M,USD,0.406914,0.406914
MDU,1995-12-31,12M,USD,0.423704,0.423704
MDU,1996-12-31,12M,USD,0.465185,0.465185
MDU,1997-12-31,12M,USD,0.551111,0.551111
MDU,1998-12-31,12M,USD,0.293333,0.293333
MDU,1999-12-31,12M,USD,0.68,0.675556
MDU,2000-12-31,12M,USD,0.8,0.8
MDU,2001-12-31,12M,USD,1.026667,1.017778
MDU,2002-12-31,12M,USD,0.928889,0.92
MDU,2003-12-31,12M,USD,1.046667,1.033333
MDU,2004-12-31,12M,USD,1.18,1.173333
MDU,2005-12-31,12M,USD,1.54,1.526667
MDU,2006-12-31,12M,USD,1.75,1.74
MDU,2007-12-31,12M,USD,2.37,2.36
MDU,2008-12-31,12M,USD,1.6,1.59
MDU,2009-12-31,12M,USD,-0.67,-0.67
MDU,2010-12-31,12M,USD,1.28,1.27
MDU,2011-12-31,12M,USD,1.12,1.12
MDU,2012-12-31,12M,USD,-0.01,-0.01
MDU,2013-12-31,12M,USD,1.47,1.47
MDU,2014-12-31,12M,USD,1.55,1.55
MDU,2015-12-31,12M,USD,-3.2,-3.2
MDU,2016-12-31,12M,USD,0.33,0.33
MDU,2017-12-31,12M,USD,1.44,1.43
MDU,2018-12-31,12M,USD,1.39,1.39
MDU,2019-12-31,12M,USD,1.69,1.69
MDU,2020-12-31,12M,USD,1.95,1.95
MDU,2021-12-31,12M,USD,1.87,1.87
MET,1998-12-31,12M,USD,1.716533,1.716533
MET,1999-12-31,12M,USD,0.788608,0.788608
MET,2000-12-31,12M,USD,1.52,1.49
MET,2001-12-31,12M,USD,0.64,0.62
MET,2002-12-31,12M,USD,2.28,2.2
MET,2003-12-31,12M,USD,2.98,2.94
MET,2004-12-31,12M,USD,3.68,3.65
MET,2005-12-31,12M,USD,6.21,6.16
MET,2006-12-31,12M,USD,8.09,7.99
MET,2007-12-31,12M,USD,5.62,5.48
MET,2008-12-31,12M,USD,3.886131,3.886131
MET,2009-12-31,12M,USD,-2.891918,-2.891918
MET,2010-12-31,12M,USD,3.947911,3.947911
MET,2011-12-31,12M,USD,5.064478,5.064478
MET,2012-12-31,12M,USD,5.208454,5.208454
MET,2013-12-31,12M,USD,5.603236,5.603236
MET,2014-12-31,12M,USD,5.795422,5.795422
MET,2015-12-31,12M,USD,4.994406,4.994406
MET,2016-12-31,12M,USD,0.636228,0.636228
MET,2017-12-31,12M,USD,3.743813,3.743813
MET,2018-12-31,12M,USD,5.197089,5.197089
MET,2019-12-31,12M,USD,6.25015,6.25015
MET,2020-12-31,12M,USD,5.813572,5.813572
MET,2021-12-31,12M,USD,7.695566,7.695566
MMM,1985-12-31,12M,USD,0.725,0.725
MMM,1986-12-31,12M,USD,0.85,0.85
MMM,1987-12-31,12M,USD,1.005,1.005
MMM,1988-12-31,12M,USD,1.275,1.275
MMM,1989-12-31,12M,USD,1.4,1.4
MMM,1990-12-31,12M,USD,1.48,1.48
MMM,1991-12-31,12M,USD,1.315,1.315
MMM,1992-12-31,12M,USD,1.41,1.41
MMM,1993-12-31,12M,USD,1.305,1.295
MMM,1994-12-31,12M,USD,1.565,1.565
MMM,1995-12-31,12M,USD,1.16,1.16
MMM,1996-12-31,12M,USD,1.825,1.825
MMM,1997-12-31,12M,USD,2.57,2.53
MMM,1998-12-31,12M,USD,1.455,1.44
MMM,1999-12-31,12M,USD,2.195,2.17
MMM,2000-12-31,12M,USD,2.25,2.225
MMM,2001-12-31,12M,USD,1.815,1.79
MMM,2002-12-31,12M,USD,2.53,2.495
MMM,2003-12-31,12M,USD,3.07,3.02
MMM,2004-12-31,12M,USD,3.83,3.75
MMM,2005-12-31,12M,USD,4.18,4.12
MMM,2006-12-31,12M,USD,5.15,5.06
MMM,2007-12-31,12M,USD,5.7,5.6
MMM,2008-12-31,12M,USD,4.95,4.89
MMM,2009-12-31,12M,USD,4.56,4.52
